genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2022-0018,mango,Hoedspruit_B,2025-2026,2,B4,5,5,2026-01-17,JN_01,416.36,12.83,6.0,4.17,1.0,5.0,46.62,122.03,92.82,93.78
MNG-2022-0018,mango,Hoedspruit_B,2025-2026,3,B1,4,22,2026-03-15,TM_03,367.96,13.45,6.0,4.15,,,48.89,103.69,105.74,91.94
MNG-2022-0019,mango,Hoedspruit_B,2025-2026,1,B1,9,7,2026-02-16,JN_01,347.13,18.08,,4.95,3.0,7.0,93.86,131.8,121.36,75.62
MNG-2022-0019,mango,Hoedspruit_B,2025-2026,2,B4,2,28,2026-01-24,TM_01,332.17,18.83,7.0,5.98,5.0,4.0,96.75,119.36,128.46,91.41
MNG-2022-0019,mango,Hoedspruit_B,2025-2026,3,B2,6,25,2026-02-19,TM_03,363.12,17.53,7.0,7.67,5.0,5.0,93.13,128.55,118.59,84.06
MNG-2022-0020,mango,Hoedspruit_B,2025-2026,1,B4,17,8,2026-03-04,JN_01,333.51,14.73,4.0,3.91,6.0,4.0,71.84,142.97,118.36,90.78
MNG-2022-0020,mango,Hoedspruit_B,2025-2026,2,B1,8,11,2026-03-12,JN_01,335.49,14.43,3.0,5.43,6.0,6.0,90.27,151.49,102.9,99.56
MNG-2022-0020,mango,Hoedspruit_B,2025-2026,3,B1,9,15,2026-01-24,TM_01,302.87,14.24,4.0,5.6,6.0,5.0,83.51,154.47,110.2,93.38
MNG-2022-0021,mango,Hoedspruit_B,2025-2026,1,B3,14,27,2026-02-02,TM_03,432.08,14.24,9.0,4.77,6.0,6.0,65.67,107.76,114.11,59.71
MNG-2022-0021,mango,Hoedspruit_B,2025-2026,2,B4,5,17,2026-03-13,TM_03,399.83,13.94,8.0,5.1,7.0,6.0,75.77,118.02,118.7,62.0
MNG-2022-0021,mango,Hoedspruit_B,2025-2026,3,B1,15,19,2026-03-13,JN_01,412.62,14.17,9.0,2.62,6.0,6.0,63.76,121.13,101.15,50.92
MNG-2022-0022,mango,Hoedspruit_B,2025-2026,1,B4,6,24,2026-01-30,TM_01,356.32,17.55,4.0,5.92,4.0,5.0,106.38,145.43,125.75,73.8
MNG-2022-0022,mango,Hoedspruit_B,2025-2026,2,B1,5,23,2026-02-20,JN_01,388.32,19.29,4.0,5.06,4.0,,84.74,134.84,152.54,67.9
MNG-2022-0022,mango,Hoedspruit_B,2025-2026,3,B4,2,24,2026-02-02,TM_01,419.59,18.49,5.0,4.25,4.0,5.0,76.9,149.94,143.18,81.68
MNG-2022-0023,mango,Hoedspruit_B,2025-2026,1,B2,5,8,2026-03-02,TM_03,392.71,15.31,7.0,2.73,6.0,6.0,61.2,136.23,136.37,95.13
MNG-2022-0023,mango,Hoedspruit_B,2025-2026,2,B2,5,5,2026-03-15,TM_02,408.1,16.16,6.0,3.55,5.0,5.0,68.11,154.96,127.74,87.66
MNG-2022-0023,mango,Hoedspruit_B,2025-2026,3,B3,17,8,2026-01-15,TM_02,437.44,15.53,6.0,2.08,5.0,5.0,54.2,157.06,116.34,89.49
MNG-2022-0024,mango,Hoedspruit_B,2025-2026,1,B2,12,26,2026-02-21,TM_02,437.9,17.85,6.0,5.41,4.0,5.0,84.98,151.43,102.78,74.9
MNG-2022-0024,mango,Hoedspruit_B,2025-2026,2,B4,17,12,2026-03-08,TM_03,397.79,19.13,5.0,5.05,6.0,5.0,90.1,156.81,117.24,74.5
MNG-2022-0024,mango,Hoedspruit_B,2025-2026,3,B4,3,12,2026-02-16,JN_01,408.17,18.89,6.0,5.66,3.0,5.0,54.16,174.67,115.46,92.39
MNG-2022-0025,mango,Hoedspruit_B,2025-2026,1,B1,5,16,2026-02-27,TM_03,351.1,12.19,3.0,5.97,6.0,6.0,,138.56,138.98,82.22
MNG-2022-0025,mango,Hoedspruit_B,2025-2026,2,B3,9,14,2026-02-17,TM_02,367.82,11.16,2.0,5.51,4.0,6.0,60.86,138.23,137.01,82.58
MNG-2022-0025,mango,Hoedspruit_B,2025-2026,3,B2,5,6,2026-03-04,TM_03,335.04,11.48,3.0,6.07,6.0,4.0,39.9,132.71,137.41,86.7
MNG-2022-0026,mango,Hoedspruit_B,2025-2026,1,B2,18,29,2026-01-23,TM_02,338.36,16.84,4.0,,5.0,6.0,57.43,132.02,87.31,70.62
MNG-2022-0026,mango,Hoedspruit_B,2025-2026,2,B3,11,28,2026-02-01,TM_03,374.35,14.78,6.0,0.7,5.0,7.0,53.09,140.58,100.11,76.97
MNG-2022-0026,mango,Hoedspruit_B,2025-2026,3,B3,2,4,2026-01-20,TM_02,360.19,13.4,5.0,3.2,5.0,7.0,47.6,132.68,92.37,70.47
MNG-2023-0001,mango,Hoedspruit_B,2025-2026,1,B1,17,1,2026-01-23,TM_02,359.3,11.67,7.0,5.57,4.0,4.0,62.16,150.52,63.15,75.25
MNG-2023-0001,mango,Hoedspruit_B,2025-2026,2,B4,1,16,2026-02-05,TM_01,317.85,10.29,5.0,4.57,5.0,2.0,66.08,146.02,64.7,62.93
MNG-2023-0001,mango,Hoedspruit_B,2025-2026,3,B3,19,3,2026-01-30,TM_03,361.65,9.61,5.0,5.79,4.0,3.0,67.09,144.88,71.84,81.62
MNG-2023-0002,mango,Hoedspruit_B,2025-2026,1,B1,18,8,2026-02-15,TM_01,343.14,16.86,6.0,4.97,5.0,1.0,82.9,141.61,73.09,90.24
MNG-2023-0002,mango,Hoedspruit_B,2025-2026,2,B1,15,20,2026-02-12,JN_01,,18.77,6.0,5.12,6.0,8.0,72.8,142.96,89.18,99.71
MNG-2023-0002,mango,Hoedspruit_B,2025-2026,3,B1,17,26,2026-01-25,TM_03,290.59,18.17,5.0,4.78,4.0,8.0,75.22,144.74,86.29,102.37
MNG-2023-0003,mango,Hoedspruit_B,2025-2026,1,B1,19,23,2026-01-15,TM_03,312.28,14.12,7.0,2.4,6.0,6.0,78.93,118.72,104.06,87.13
MNG-2023-0003,mango,Hoedspruit_B,2025-2026,2,B2,7,25,2026-02-25,JN_01,287.61,14.31,5.0,3.73,,6.0,61.65,119.23,110.41,74.74
MNG-2023-0003,mango,Hoedspruit_B,2025-2026,3,B4,1,26,2026-03-12,TM_01,290.59,15.78,6.0,2.21,5.0,,81.46,116.64,101.52,85.08
MNG-2023-0004,mango,Hoedspruit_B,2025-2026,1,B1,5,7,2026-03-09,TM_03,255.78,13.27,6.0,5.15,7.0,9.0,88.71,142.08,145.38,81.89
MNG-2023-0004,mango,Hoedspruit_B,2025-2026,2,B3,1,18,2026-03-13,JN_01,291.02,13.88,6.0,4.92,5.0,9.0,79.97,158.85,141.18,68.44
MNG-2023-0005,mango,Hoedspruit_B,2025-2026,1,B3,1,19,2026-01-24,JN_01,311.73,16.48,5.0,4.58,3.0,7.0,90.19,127.54,125.79,84.82
MNG-2023-0005,mango,Hoedspruit_B,2025-2026,2,B4,3,27,2026-03-15,TM_01,333.77,14.68,5.0,2.65,5.0,8.0,78.92,140.49,,81.16
MNG-2023-0005,mango,Hoedspruit_B,2025-2026,3,B2,2,8,2026-02-07,JN_01,311.38,16.68,6.0,3.58,3.0,7.0,93.45,139.7,123.29,82.73
MNG-2023-0006,mango,Hoedspruit_B,2025-2026,1,B2,16,24,2026-01-18,TM_01,326.86,16.85,3.0,6.45,7.0,5.0,59.45,,110.81,85.85
MNG-2023-0006,mango,Hoedspruit_B,2025-2026,2,B3,6,17,2026-01-25,TM_01,374.99,17.5,4.0,4.63,8.0,6.0,65.99,145.94,109.28,68.22
MNG-2023-0007,mango,Hoedspruit_B,2025-2026,1,B4,10,23,2026-01-26,TM_03,283.63,17.58,3.0,6.54,4.0,6.0,47.97,158.57,126.3,82.11
MNG-2023-0007,mango,Hoedspruit_B,2025-2026,2,B2,14,8,2026-02-17,TM_03,328.6,17.64,4.0,5.83,3.0,6.0,48.32,153.41,127.92,100.05
MNG-2023-0007,mango,Hoedspruit_B,2025-2026,3,B4,5,10,2026-01-17,TM_01,322.41,18.5,4.0,5.75,4.0,5.0,44.41,146.83,120.55,91.47
MNG-2023-0008,mango,Hoedspruit_B,2025-2026,1,B1,12,29,2026-01-23,TM_02,270.54,18.45,,1.79,5.0,6.0,71.83,145.37,119.81,81.76
MNG-2023-0008,mango,Hoedspruit_B,2025-2026,2,B2,10,17,2026-02-06,JN_01,277.23,17.14,5.0,3.12,5.0,6.0,88.06,128.85,122.82,90.97
MNG-2023-0008,mango,Hoedspruit_B,2025-2026,3,B3,16,4,2026-02-03,TM_01,283.81,17.04,6.0,2.53,5.0,6.0,61.74,129.59,121.45,96.22
MNG-2023-0009,mango,Hoedspruit_B,2025-2026,1,B3,19,13,2026-02-16,TM_02,356.99,11.75,6.0,4.91,3.0,5.0,85.51,126.44,107.11,74.12
MNG-2023-0009,mango,Hoedspruit_B,2025-2026,2,B2,10,10,2026-01-26,TM_02,364.29,12.65,5.0,5.08,3.0,6.0,97.34,137.4,109.26,64.8
MNG-2023-0009,mango,Hoedspruit_B,2025-2026,3,B3,1,14,2026-01-15,TM_03,382.91,7.92,4.0,4.12,4.0,6.0,98.16,129.87,,75.78
MNG-2023-0010,mango,Hoedspruit_B,2025-2026,1,B1,16,25,2026-01-24,TM_02,333.42,19.41,5.0,3.82,2.0,7.0,82.49,121.23,119.32,73.54
MNG-2023-0010,mango,Hoedspruit_B,2025-2026,2,B1,19,26,2026-02-13,TM_01,318.14,18.48,6.0,4.51,4.0,7.0,77.63,140.05,110.73,65.9
MNG-2023-0010,mango,Hoedspruit_B,2025-2026,3,B4,13,24,2026-02-18,TM_02,290.12,18.45,5.0,3.91,2.0,7.0,74.09,136.25,131.06,74.67
MNG-2023-0011,mango,Hoedspruit_B,2025-2026,1,B1,12,21,2026-02-01,TM_02,391.75,,6.0,5.16,6.0,5.0,81.04,152.18,117.44,81.39
MNG-2023-0011,mango,Hoedspruit_B,2025-2026,2,B3,4,20,2026-02-02,JN_01,402.45,15.89,5.0,3.49,5.0,6.0,52.97,145.21,120.22,89.72
MNG-2023-0011,mango,Hoedspruit_B,2025-2026,3,B4,11,13,2026-03-12,TM_02,391.19,16.14,4.0,3.86,4.0,6.0,75.18,145.09,,81.8
MNG-2023-0012,mango,Hoedspruit_B,2025-2026,1,B2,16,8,2026-03-08,JN_01,294.29,19.4,3.0,5.94,7.0,6.0,134.03,153.48,132.65,78.33
MNG-2023-0012,mango,Hoedspruit_B,2025-2026,2,B1,5,5,2026-01-29,TM_03,325.37,18.78,3.0,7.28,8.0,5.0,114.89,147.21,141.34,85.56
MNG-2023-0012,mango,Hoedspruit_B,2025-2026,3,B2,8,25,2026-01-18,TM_01,325.36,18.93,4.0,6.12,8.0,4.0,101.39,162.57,124.29,86.64
MNG-2023-0013,mango,Hoedspruit_B,2025-2026,1,B1,1,17,2026-02-12,JN_01,334.08,16.45,6.0,6.02,6.0,6.0,105.36,161.55,113.93,89.11
MNG-2023-0013,mango,Hoedspruit_B,2025-2026,2,B3,9,14,2026-01-26,JN_01,337.17,15.3,6.0,5.91,4.0,5.0,98.79,143.73,120.18,90.96
MNG-2023-0013,mango,Hoedspruit_B,2025-2026,3,B4,18,27,2026-01-26,JN_01,383.54,14.36,6.0,6.49,4.0,5.0,92.43,153.51,122.24,94.53
MNG-2023-0014,mango,Hoedspruit_B,2025-2026,2,B2,19,13,2026-01-27,TM_01,311.14,14.44,3.0,1.47,4.0,4.0,72.99,,86.26,98.45
MNG-2023-0014,mango,Hoedspruit_B,2025-2026,3,B1,12,22,2026-02-23,TM_03,331.26,13.65,4.0,2.11,5.0,5.0,61.06,98.82,91.26,92.1
MNG-2023-0015,mango,Hoedspruit_B,2025-2026,1,B1,16,25,2026-02-25,JN_01,320.86,15.96,4.0,5.99,6.0,4.0,127.47,171.76,94.92,75.34
MNG-2023-0015,mango,Hoedspruit_B,2025-2026,2,B3,18,15,2026-03-11,TM_02,350.63,18.81,3.0,5.68,6.0,6.0,133.72,149.07,98.12,72.85
MNG-2023-0015,mango,Hoedspruit_B,2025-2026,3,B2,16,12,2026-02-09,TM_01,257.32,15.08,5.0,6.86,4.0,6.0,,159.58,100.7,77.6
MNG-2023-0016,mango,Hoedspruit_B,2025-2026,1,B1,1,4,2026-01-28,TM_02,310.69,17.78,,3.67,7.0,5.0,126.68,148.96,134.31,74.54
MNG-2023-0016,mango,Hoedspruit_B,2025-2026,2,B3,8,6,2026-01-20,JN_01,333.65,18.32,4.0,3.5,7.0,6.0,118.22,133.89,132.3,74.11
MNG-2023-0016,mango,Hoedspruit_B,2025-2026,3,B3,2,13,2026-02-04,TM_01,307.72,17.64,5.0,3.89,7.0,,106.75,140.33,144.18,98.9
MNG-2023-0017,mango,Hoedspruit_B,2025-2026,1,B3,18,24,2026-02-05,TM_01,421.72,14.22,4.0,,7.0,4.0,55.16,131.07,75.38,69.91
MNG-2023-0017,mango,Hoedspruit_B,2025-2026,2,B3,3,2,2026-02-26,TM_03,405.56,14.59,4.0,5.95,7.0,4.0,46.41,131.88,88.07,63.13
MNG-2023-0017,mango,Hoedspruit_B,2025-2026,3,B3,9,8,2026-01-29,TM_02,395.07,15.18,3.0,5.39,5.0,6.0,61.68,111.41,97.73,59.38
MNG-2023-0018,mango,Hoedspruit_B,2025-2026,1,B4,12,17,2026-03-07,TM_02,375.02,16.35,7.0,0.17,4.0,6.0,113.05,123.88,100.82,91.12
MNG-2023-0018,mango,Hoedspruit_B,2025-2026,2,B1,19,11,2026-02-22,JN_01,350.02,18.55,4.0,1.37,4.0,6.0,115.05,132.03,104.57,105.71
MNG-2023-0018,mango,Hoedspruit_B,2025-2026,3,B3,18,19,2026-02-03,TM_01,321.4,18.68,6.0,1.21,4.0,6.0,116.11,117.73,112.5,90.81
MNG-2023-0019,mango,Hoedspruit_B,2025-2026,1,B3,1,22,2026-02-19,JN_01,372.62,17.14,5.0,4.37,5.0,5.0,,112.26,124.94,84.27
MNG-2023-0019,mango,Hoedspruit_B,2025-2026,2,B3,4,17,2026-01-22,TM_01,394.1,16.72,3.0,4.87,7.0,5.0,106.06,130.48,108.38,79.43
MNG-2023-0019,mango,Hoedspruit_B,2025-2026,3,B4,11,5,2026-01-25,TM_02,375.41,16.69,6.0,3.94,5.0,5.0,75.37,127.49,107.17,85.04
MNG-2023-0020,mango,Hoedspruit_B,2025-2026,1,B2,7,8,2026-03-15,JN_01,309.35,18.42,4.0,2.24,5.0,4.0,83.23,148.64,106.57,73.57
MNG-2023-0020,mango,Hoedspruit_B,2025-2026,2,B1,6,27,2026-01-23,TM_02,306.57,16.18,5.0,2.31,5.0,3.0,81.56,117.01,119.23,62.11
MNG-2023-0020,mango,Hoedspruit_B,2025-2026,3,B1,17,26,2026-02-15,TM_03,342.03,13.8,4.0,-3.29,3.0,6.0,66.38,124.54,121.85,62.67
MNG-2018-0001,mango,Tzaneen_C,2025-2026,1,B2,5,15,2026-02-11,JN_01,369.27,14.08,7.0,5.38,3.0,4.0,96.01,135.87,116.56,76.96
MNG-2018-0001,mango,Tzaneen_C,2025-2026,2,B1,14,4,2026-02-18,TM_03,358.0,13.78,6.0,5.84,2.0,4.0,98.99,143.79,105.82,84.85
MNG-2018-0001,mango,Tzaneen_C,2025-2026,3,B3,18,6,2026-01-30,TM_03,364.09,14.03,7.0,6.28,3.0,4.0,109.76,141.62,115.17,75.42
MNG-2018-0002,mango,Tzaneen_C,2025-2026,1,B3,7,29,2026-03-05,JN_01,394.1,18.49,,7.51,6.0,5.0,100.79,135.74,106.32,87.0
MNG-2018-0002,mango,Tzaneen_C,2025-2026,2,B4,6,5,2026-01-17,JN_01,398.43,19.01,7.0,7.32,5.0,5.0,101.06,128.57,121.16,81.89
MNG-2018-0003,mango,Tzaneen_C,2025-2026,1,B2,18,11,2026-01-28,JN_01,340.32,14.86,8.0,3.11,5.0,6.0,-123.11,142.72,121.85,84.47
MNG-2018-0003,mango,Tzaneen_C,2025-2026,2,B2,9,29,2026-02-28,TM_01,323.81,15.18,7.0,3.82,3.0,5.0,,153.05,118.0,84.35
MNG-2018-0003,mango,Tzaneen_C,2025-2026,3,B3,13,17,2026-03-10,TM_02,334.45,13.9,9.0,5.47,3.0,6.0,126.34,148.52,118.24,84.81
MNG-2018-0004,mango,Tzaneen_C,2025-2026,1,B4,6,18,2026-01-25,TM_01,480.15,17.15,5.0,,7.0,7.0,109.38,123.55,81.62,90.26
MNG-2018-0004,mango,Tzaneen_C,2025-2026,2,B3,11,14,2026-01-26,TM_01,436.42,17.73,5.0,3.31,6.0,6.0,80.91,124.96,80.16,89.92
MNG-2018-0004,mango,Tzaneen_C,2025-2026,3,B3,8,28,2026-02-05,TM_03,488.74,14.91,6.0,3.09,7.0,6.0,109.24,131.87,,89.85
MNG-2018-0005,mango,Tzaneen_C,2025-2026,1,B4,4,27,2026-01-25,TM_03,396.83,18.13,3.0,,5.0,7.0,119.2,140.21,117.29,72.91
MNG-2018-0005,mango,Tzaneen_C,2025-2026,2,B2,1,18,2026-02-13,JN_01,370.84,18.7,6.0,4.74,5.0,6.0,111.3,147.69,112.89,78.12
MNG-2018-0005,mango,Tzaneen_C,2025-2026,3,B4,3,14,2026-03-02,TM_03,406.1,18.29,4.0,4.94,6.0,6.0,117.78,140.06,119.87,78.92
MNG-2018-0006,mango,Tzaneen_C,2025-2026,1,B1,16,23,2026-01-31,TM_01,336.49,17.49,3.0,2.39,4.0,4.0,80.86,152.83,83.69,
MNG-2018-0006,mango,Tzaneen_C,2025-2026,2,B3,14,7,2026-02-09,TM_01,378.32,18.51,,4.56,6.0,6.0,79.75,152.69,90.74,101.57
MNG-2018-0006,mango,Tzaneen_C,2025-2026,3,B1,5,1,2026-01-18,JN_01,357.21,17.51,3.0,3.6,4.0,5.0,82.53,172.55,78.69,98.24
MNG-2018-0007,mango,Tzaneen_C,2025-2026,1,B2,1,14,2026-01-18,TM_01,285.1,15.6,7.0,6.59,5.0,6.0,91.05,116.93,129.8,79.39
MNG-2018-0007,mango,Tzaneen_C,2025-2026,2,B1,6,9,2026-02-16,TM_02,318.12,16.38,6.0,4.25,7.0,8.0,95.61,139.89,125.9,81.26
MNG-2018-0007,mango,Tzaneen_C,2025-2026,3,B4,12,15,2026-02-20,TM_03,307.8,15.65,6.0,6.22,7.0,7.0,105.8,131.03,141.58,67.29
MNG-2018-0008,mango,Tzaneen_C,2025-2026,1,B4,16,28,2026-02-09,TM_03,305.92,16.65,6.0,5.11,4.0,6.0,93.3,139.91,117.01,84.97
MNG-2018-0008,mango,Tzaneen_C,2025-2026,2,B2,19,13,2026-02-24,TM_02,325.9,12.84,4.0,4.75,7.0,8.0,68.45,145.19,120.21,76.98
MNG-2018-0009,mango,Tzaneen_C,2025-2026,1,B3,3,23,2026-02-15,TM_02,369.77,16.96,5.0,4.01,3.0,6.0,92.09,146.9,123.57,72.05
MNG-2018-0009,mango,Tzaneen_C,2025-2026,2,B4,4,10,2026-01-25,TM_01,380.58,14.91,5.0,,3.0,5.0,90.32,156.44,109.37,84.77
MNG-2018-0009,mango,Tzaneen_C,2025-2026,3,B4,2,15,2026-03-08,TM_03,369.35,15.95,7.0,3.68,3.0,6.0,109.59,138.57,125.42,78.92
MNG-2018-0010,mango,Tzaneen_C,2025-2026,1,B1,17,17,2026-01-17,JN_01,374.62,15.77,6.0,5.59,2.0,4.0,63.09,117.88,121.09,72.56
MNG-2018-0010,mango,Tzaneen_C,2025-2026,2,B2,19,22,2026-02-05,TM_03,383.6,15.52,3.0,5.11,2.0,5.0,67.69,144.85,121.99,78.02
MNG-2018-0010,mango,Tzaneen_C,2025-2026,3,B4,19,23,2026-02-14,TM_02,343.92,18.02,5.0,4.51,3.0,4.0,73.11,124.03,122.5,71.63
MNG-2018-0011,mango,Tzaneen_C,2025-2026,1,B3,11,17,2026-03-02,TM_01,353.04,19.07,6.0,5.77,2.0,5.0,73.82,145.38,129.25,63.47
MNG-2018-0011,mango,Tzaneen_C,2025-2026,2,B2,10,17,2026-01-29,TM_02,356.17,19.58,5.0,5.54,5.0,6.0,93.67,127.85,111.95,63.42
MNG-2018-0011,mango,Tzaneen_C,2025-2026,3,B3,16,21,2026-03-08,TM_01,323.23,18.94,1.0,4.5,4.0,6.0,88.1,146.84,138.69,70.81
MNG-2018-0012,mango,Tzaneen_C,2025-2026,1,B1,3,22,2026-01-17,TM_01,351.39,17.9,5.0,1.98,7.0,4.0,69.24,156.39,146.39,78.67
MNG-2018-0012,mango,Tzaneen_C,2025-2026,2,B2,8,5,2026-01-21,TM_03,392.84,17.8,6.0,,4.0,5.0,-95.51,148.26,145.09,75.73
MNG-2018-0012,mango,Tzaneen_C,2025-2026,3,B4,13,18,2026-01-30,TM_01,372.62,18.0,4.0,3.15,5.0,4.0,114.38,146.44,,79.47
MNG-2018-0013,mango,Tzaneen_C,2025-2026,1,B2,19,3,2026-02-28,JN_01,296.49,,7.0,5.32,6.0,,136.61,133.48,109.99,63.59
MNG-2018-0013,mango,Tzaneen_C,2025-2026,2,B3,15,24,2026-03-01,JN_01,342.29,17.37,7.0,6.14,7.0,4.0,125.9,119.92,112.32,69.43
MNG-2018-0013,mango,Tzaneen_C,2025-2026,3,B1,13,1,2026-02-14,TM_01,,17.5,6.0,6.64,7.0,6.0,140.24,123.93,92.28,68.93
MNG-2018-0014,mango,Tzaneen_C,2025-2026,1,B3,18,10,2026-01-22,JN_01,355.22,14.89,9.0,3.56,3.0,5.0,,143.05,429.06,104.57
MNG-2018-0014,mango,Tzaneen_C,2025-2026,2,B4,9,10,2026-01-22,TM_02,321.05,13.97,6.0,6.17,3.0,4.0,107.53,169.68,136.33,111.1
MNG-2018-0014,mango,Tzaneen_C,2025-2026,3,B1,5,16,2026-02-20,TM_03,363.17,15.96,6.0,3.14,2.0,5.0,91.23,,142.09,97.75
MNG-2018-0015,mango,Tzaneen_C,2025-2026,1,B2,1,14,2026-02-15,TM_03,381.35,13.88,3.0,4.76,5.0,5.0,74.27,,117.51,77.32
MNG-2018-0015,mango,Tzaneen_C,2025-2026,2,B4,6,15,2026-03-06,TM_03,394.92,13.82,2.0,5.98,4.0,,101.71,125.47,135.86,88.7
MNG-2018-0016,mango,Tzaneen_C,2025-2026,1,B4,9,18,2026-02-18,TM_01,322.15,14.82,3.0,4.25,3.0,6.0,,138.81,106.17,63.75
MNG-2018-0016,mango,Tzaneen_C,2025-2026,2,B3,9,23,2026-02-19,JN_01,334.46,14.28,2.0,3.27,5.0,7.0,98.91,143.64,95.93,70.49
MNG-2018-0016,mango,Tzaneen_C,2025-2026,3,B4,15,27,2026-02-09,TM_01,343.38,14.85,4.0,4.16,4.0,8.0,107.89,152.84,93.73,68.31
MNG-2018-0017,mango,Tzaneen_C,2025-2026,1,B2,12,8,2026-02-05,TM_01,313.17,16.6,7.0,3.16,5.0,3.0,127.81,160.11,100.25,69.01
MNG-2018-0017,mango,Tzaneen_C,2025-2026,2,B1,19,5,2026-02-15,TM_03,304.23,13.96,8.0,4.01,6.0,5.0,138.06,146.31,126.91,78.81
MNG-2018-0017,mango,Tzaneen_C,2025-2026,3,B1,15,2,2026-03-06,JN_01,312.51,16.33,6.0,3.07,7.0,6.0,117.49,146.32,106.24,82.11
MNG-2018-0018,mango,Tzaneen_C,2025-2026,1,B1,12,27,2026-02-04,JN_01,305.1,16.4,4.0,1.89,3.0,6.0,121.29,147.91,106.09,87.75
MNG-2018-0018,mango,Tzaneen_C,2025-2026,2,B4,1,26,2026-02-28,TM_02,324.44,17.83,,2.5,2.0,6.0,117.36,151.96,114.01,78.96
MNG-2018-0018,mango,Tzaneen_C,2025-2026,3,B3,1,5,2026-03-03,TM_01,335.05,19.32,6.0,2.33,2.0,5.0,131.19,132.64,102.33,78.91
MNG-2018-0019,mango,Tzaneen_C,2025-2026,1,B3,15,14,2026-03-11,TM_01,427.35,19.5,5.0,6.64,8.0,8.0,113.59,139.7,99.45,95.4
MNG-2018-0019,mango,Tzaneen_C,2025-2026,2,B2,13,27,2026-01-27,JN_01,,17.95,5.0,4.89,6.0,7.0,78.32,130.78,75.14,100.4
MNG-2018-0019,mango,Tzaneen_C,2025-2026,3,B1,1,9,2026-03-04,JN_01,449.96,18.88,4.0,6.85,6.0,7.0,122.06,137.75,89.7,89.77
MNG-2018-0020,mango,Tzaneen_C,2025-2026,1,B4,19,21,2026-02-25,TM_01,443.86,16.86,5.0,8.39,3.0,5.0,108.22,130.94,120.4,80.14
MNG-2018-0020,mango,Tzaneen_C,2025-2026,2,B2,2,26,2026-02-26,JN_01,442.57,17.08,5.0,6.54,4.0,5.0,106.01,137.97,109.57,62.09
MNG-2018-0020,mango,Tzaneen_C,2025-2026,3,B1,14,12,2026-02-26,TM_02,400.34,14.66,5.0,6.48,3.0,4.0,111.74,129.49,108.15,69.85
MNG-2018-0021,mango,Tzaneen_C,2025-2026,1,B3,1,3,2026-02-12,TM_01,1041.7,21.51,5.0,6.13,3.0,6.0,79.24,143.35,91.87,79.91
MNG-2018-0021,mango,Tzaneen_C,2025-2026,2,B1,19,12,2026-01-20,TM_01,,20.22,4.0,5.14,1.0,,,136.0,86.82,70.01
MNG-2018-0021,mango,Tzaneen_C,2025-2026,3,B4,14,15,2026-02-24,TM_03,369.32,19.85,6.0,6.05,2.0,5.0,92.55,140.05,113.29,74.5
MNG-2018-0022,mango,Tzaneen_C,2025-2026,1,B3,5,25,2026-03-01,JN_01,437.28,13.7,6.0,4.59,4.0,6.0,113.65,149.06,,66.47
MNG-2018-0022,mango,Tzaneen_C,2025-2026,2,B3,5,13,2026-03-05,TM_02,371.28,14.15,8.0,3.35,6.0,6.0,128.71,161.59,101.11,82.31
MNG-2018-0022,mango,Tzaneen_C,2025-2026,3,B2,15,15,2026-01-25,TM_01,400.41,15.69,6.0,3.84,5.0,,103.7,152.63,104.89,78.38
MNG-2018-0023,mango,Tzaneen_C,2025-2026,1,B1,9,2,2026-01-30,TM_03,331.6,16.65,6.0,2.33,5.0,7.0,124.58,154.51,91.1,72.68
MNG-2018-0023,mango,Tzaneen_C,2025-2026,2,B3,10,2,2026-01-18,TM_02,334.29,17.5,6.0,3.52,4.0,6.0,164.01,165.08,101.4,78.12
MNG-2018-0023,mango,Tzaneen_C,2025-2026,3,B1,7,24,2026-02-28,TM_01,341.22,17.54,7.0,4.65,7.0,6.0,150.03,158.07,93.78,73.09
MNG-2018-0024,mango,Tzaneen_C,2025-2026,1,B2,9,10,2026-02-01,TM_03,293.3,15.88,5.0,7.12,4.0,4.0,48.8,122.67,95.96,74.88
MNG-2018-0024,mango,Tzaneen_C,2025-2026,2,B4,4,6,2026-02-24,TM_03,335.82,17.97,6.0,4.85,5.0,6.0,58.4,156.57,96.69,70.41
MNG-2018-0024,mango,Tzaneen_C,2025-2026,3,B4,15,10,2026-01-16,JN_01,282.8,15.48,7.0,5.82,3.0,4.0,71.62,131.73,87.02,74.01
MNG-2018-0025,mango,Tzaneen_C,2025-2026,1,B4,8,24,2026-02-01,JN_01,326.82,16.64,4.0,2.32,8.0,3.0,78.12,168.03,145.93,70.27
MNG-2018-0025,mango,Tzaneen_C,2025-2026,2,B3,3,24,2026-03-05,TM_03,344.54,15.65,3.0,3.57,8.0,5.0,82.89,160.29,150.3,71.08
MNG-2018-0025,mango,Tzaneen_C,2025-2026,3,B1,3,19,2026-02-13,TM_01,878.82,17.47,4.0,1.03,9.0,5.0,78.87,161.55,151.7,70.48
MNG-2018-0026,mango,Tzaneen_C,2025-2026,1,B2,14,15,2026-02-12,TM_03,,19.26,7.0,3.87,6.0,7.0,100.33,127.66,99.67,60.45
