genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2022-0019,mango,Hoedspruit_B,2024-2025,1,B3,6,10,2025-02-20,TM_01,321.09,18.65,7.0,6.13,4.0,6.0,76.98,126.0,109.44,84.96
MNG-2022-0019,mango,Hoedspruit_B,2024-2025,2,B4,3,15,2025-02-12,TM_03,355.09,,6.0,6.54,4.0,7.0,93.39,140.95,125.64,-94.36
MNG-2022-0019,mango,Hoedspruit_B,2024-2025,3,B2,10,14,2025-03-08,JN_01,367.84,18.68,6.0,5.83,3.0,6.0,89.29,143.82,115.87,88.54
MNG-2022-0020,mango,Hoedspruit_B,2024-2025,1,B3,10,20,2025-03-06,TM_01,291.2,13.78,4.0,4.06,6.0,3.0,68.53,146.91,121.3,90.76
MNG-2022-0020,mango,Hoedspruit_B,2024-2025,2,B2,11,13,2025-03-10,TM_03,293.94,12.81,4.0,4.33,7.0,5.0,75.35,166.76,133.34,100.82
MNG-2022-0020,mango,Hoedspruit_B,2024-2025,3,B2,16,29,2025-01-18,JN_01,330.65,13.14,5.0,4.1,5.0,4.0,89.71,150.41,128.38,100.72
MNG-2022-0021,mango,Hoedspruit_B,2024-2025,1,B1,9,23,2025-03-03,JN_01,382.11,12.0,9.0,4.59,5.0,5.0,86.32,110.54,98.31,75.18
MNG-2022-0021,mango,Hoedspruit_B,2024-2025,3,B3,2,25,2025-02-07,TM_01,388.22,12.37,7.0,3.79,7.0,6.0,65.13,126.72,102.42,60.88
MNG-2022-0022,mango,Hoedspruit_B,2024-2025,1,B4,19,10,2025-01-27,TM_03,433.72,18.75,5.0,6.16,5.0,4.0,63.06,116.98,128.42,65.29
MNG-2022-0022,mango,Hoedspruit_B,2024-2025,2,B4,11,17,2025-03-13,TM_01,386.65,20.54,4.0,4.7,3.0,7.0,87.08,151.4,128.66,78.37
MNG-2022-0022,mango,Hoedspruit_B,2024-2025,3,B3,11,9,2025-03-09,JN_01,362.17,19.86,1.0,5.93,4.0,6.0,85.02,136.84,128.82,77.61
MNG-2022-0023,mango,Hoedspruit_B,2024-2025,2,B3,1,27,2025-03-12,TM_03,387.57,16.13,6.0,3.29,5.0,5.0,84.66,149.76,102.38,79.91
MNG-2022-0023,mango,Hoedspruit_B,2024-2025,3,B3,9,10,2025-02-28,JN_01,384.31,15.6,5.0,4.23,4.0,6.0,50.62,151.89,125.96,85.31
MNG-2022-0024,mango,Hoedspruit_B,2024-2025,1,B2,12,5,2025-02-22,TM_01,397.13,18.32,5.0,4.21,4.0,6.0,66.93,167.09,110.99,71.39
MNG-2022-0024,mango,Hoedspruit_B,2024-2025,2,B4,3,12,2025-02-11,JN_01,391.42,20.02,6.0,5.91,4.0,6.0,44.08,152.06,125.3,85.05
MNG-2022-0024,mango,Hoedspruit_B,2024-2025,3,B3,14,2,2025-02-03,TM_03,403.87,18.21,4.0,4.97,5.0,6.0,76.26,157.53,115.9,76.63
MNG-2022-0025,mango,Hoedspruit_B,2024-2025,1,B3,1,10,2025-01-24,TM_03,370.3,12.53,4.0,5.63,5.0,6.0,60.96,133.65,143.06,96.27
MNG-2022-0025,mango,Hoedspruit_B,2024-2025,2,B3,17,15,2025-02-12,TM_01,378.57,13.44,3.0,5.51,5.0,6.0,50.71,128.94,142.66,80.01
MNG-2022-0025,mango,Hoedspruit_B,2024-2025,3,B4,8,19,2025-02-09,TM_02,395.76,11.59,3.0,5.07,6.0,6.0,49.39,143.12,148.39,79.17
MNG-2022-0026,mango,Hoedspruit_B,2024-2025,1,B1,5,11,2025-01-31,TM_02,335.38,14.41,6.0,1.66,5.0,7.0,50.19,124.16,98.36,78.48
MNG-2022-0026,mango,Hoedspruit_B,2024-2025,2,B4,19,8,2025-01-25,TM_03,357.59,,5.0,2.74,4.0,7.0,45.86,141.56,93.07,77.61
MNG-2022-0026,mango,Hoedspruit_B,2024-2025,3,B2,5,2,2025-02-06,JN_01,340.93,15.0,5.0,1.4,5.0,7.0,61.66,142.8,95.31,69.38
MNG-2023-0001,mango,Hoedspruit_B,2024-2025,1,B2,18,6,2025-02-25,TM_02,367.23,11.85,6.0,5.98,5.0,2.0,53.61,148.13,75.3,73.8
MNG-2023-0001,mango,Hoedspruit_B,2024-2025,2,B4,6,10,2025-01-31,JN_01,337.59,12.12,6.0,4.49,5.0,1.0,51.4,173.16,74.62,69.11
MNG-2023-0001,mango,Hoedspruit_B,2024-2025,3,B2,9,18,2025-01-24,TM_03,372.64,9.7,7.0,6.69,5.0,2.0,46.22,140.09,75.58,73.67
MNG-2023-0002,mango,Hoedspruit_B,2024-2025,1,B2,8,23,2025-03-10,TM_02,267.62,16.5,5.0,6.5,4.0,8.0,93.57,149.83,99.87,90.44
MNG-2023-0002,mango,Hoedspruit_B,2024-2025,2,B2,15,20,2025-01-24,TM_01,310.2,16.45,4.0,6.12,7.0,8.0,60.95,131.96,98.35,96.63
MNG-2023-0002,mango,Hoedspruit_B,2024-2025,3,B2,15,1,2025-03-08,JN_01,316.39,17.89,6.0,5.23,7.0,7.0,68.75,141.25,83.0,99.87
MNG-2023-0003,mango,Hoedspruit_B,2024-2025,1,B2,15,6,2025-02-23,TM_01,316.53,,6.0,2.66,5.0,7.0,86.12,115.51,102.58,84.18
MNG-2023-0003,mango,Hoedspruit_B,2024-2025,2,B3,3,22,2025-02-27,JN_01,294.48,15.72,6.0,1.9,6.0,4.0,108.29,118.91,128.39,82.45
MNG-2023-0003,mango,Hoedspruit_B,2024-2025,3,B1,17,18,2025-03-15,JN_01,325.22,14.42,5.0,1.82,6.0,7.0,76.67,118.46,100.25,90.21
MNG-2023-0004,mango,Hoedspruit_B,2024-2025,1,B2,10,9,2025-02-26,TM_03,282.33,12.37,6.0,5.34,6.0,8.0,88.27,163.02,,82.43
MNG-2023-0004,mango,Hoedspruit_B,2024-2025,2,B4,6,28,2025-02-28,TM_01,302.93,13.67,6.0,5.13,7.0,,80.66,149.53,152.86,74.69
MNG-2023-0004,mango,Hoedspruit_B,2024-2025,3,B4,5,25,2025-03-01,TM_03,284.53,12.77,7.0,4.2,6.0,7.0,86.56,150.07,170.9,77.75
MNG-2023-0005,mango,Hoedspruit_B,2024-2025,1,B2,3,8,2025-03-15,JN_01,335.69,16.71,8.0,3.67,4.0,7.0,88.46,133.68,129.6,78.7
MNG-2023-0005,mango,Hoedspruit_B,2024-2025,2,B4,8,6,2025-02-10,JN_01,321.94,17.51,6.0,3.72,3.0,7.0,64.81,126.16,119.99,76.36
MNG-2023-0005,mango,Hoedspruit_B,2024-2025,3,B2,18,28,2025-03-07,JN_01,362.87,15.53,5.0,4.44,3.0,8.0,85.61,145.11,137.49,76.47
MNG-2023-0006,mango,Hoedspruit_B,2024-2025,1,B4,9,22,2025-02-16,TM_01,376.95,14.12,5.0,4.55,9.0,5.0,70.13,130.76,108.45,84.74
MNG-2023-0006,mango,Hoedspruit_B,2024-2025,2,B1,7,6,2025-02-01,TM_02,347.56,18.1,4.0,5.19,9.0,6.0,48.83,139.01,104.22,76.31
MNG-2023-0006,mango,Hoedspruit_B,2024-2025,3,B2,18,21,2025-02-15,TM_03,294.94,16.9,5.0,5.84,8.0,7.0,89.54,133.17,111.95,74.04
MNG-2023-0007,mango,Hoedspruit_B,2024-2025,1,B2,7,26,2025-03-07,JN_01,384.93,17.13,,6.24,5.0,6.0,54.02,164.95,128.89,96.94
MNG-2023-0007,mango,Hoedspruit_B,2024-2025,3,B4,14,6,2025-03-09,TM_03,306.43,16.52,4.0,6.36,6.0,5.0,56.59,169.64,125.99,85.27
MNG-2023-0008,mango,Hoedspruit_B,2024-2025,1,B3,12,8,2025-01-23,TM_02,283.65,17.34,6.0,2.13,5.0,4.0,99.88,142.53,121.38,
MNG-2023-0008,mango,Hoedspruit_B,2024-2025,2,B1,19,10,2025-02-14,JN_01,306.63,16.2,6.0,1.68,6.0,4.0,112.8,138.14,116.75,94.83
MNG-2023-0008,mango,Hoedspruit_B,2024-2025,3,B1,1,9,2025-03-12,JN_01,283.0,17.99,5.0,2.76,3.0,7.0,84.0,130.15,97.38,99.25
MNG-2023-0009,mango,Hoedspruit_B,2024-2025,1,B1,7,22,2025-01-28,TM_01,366.5,10.43,4.0,5.29,2.0,5.0,,123.77,107.33,63.29
MNG-2023-0009,mango,Hoedspruit_B,2024-2025,2,B1,6,7,2025-03-06,TM_03,422.33,10.27,5.0,3.69,1.0,4.0,111.72,143.64,97.63,68.15
MNG-2023-0009,mango,Hoedspruit_B,2024-2025,3,B2,19,1,2025-02-25,TM_02,407.34,9.94,6.0,3.96,3.0,6.0,77.62,136.38,120.93,72.39
MNG-2023-0010,mango,Hoedspruit_B,2024-2025,1,B2,10,9,2025-03-08,JN_01,326.25,19.48,5.0,5.8,1.0,7.0,106.12,130.92,122.81,65.29
MNG-2023-0010,mango,Hoedspruit_B,2024-2025,2,B2,15,3,2025-03-02,TM_03,329.71,16.42,6.0,2.77,1.0,8.0,98.06,131.48,131.71,66.45
MNG-2023-0010,mango,Hoedspruit_B,2024-2025,3,B2,9,7,2025-03-03,TM_02,312.88,18.22,5.0,4.9,1.0,7.0,86.15,145.17,108.33,67.69
MNG-2023-0011,mango,Hoedspruit_B,2024-2025,1,B2,11,5,2025-02-03,TM_02,419.9,14.58,5.0,3.28,3.0,6.0,85.36,145.82,98.76,87.29
MNG-2023-0011,mango,Hoedspruit_B,2024-2025,3,B3,9,23,2025-02-16,TM_03,415.71,15.47,5.0,3.99,4.0,5.0,87.57,,113.59,90.59
MNG-2023-0012,mango,Hoedspruit_B,2024-2025,1,B4,12,10,2025-02-26,TM_01,328.2,18.74,3.0,6.76,6.0,4.0,127.34,144.67,118.56,82.27
MNG-2023-0012,mango,Hoedspruit_B,2024-2025,2,B3,10,27,2025-02-24,TM_02,306.69,20.64,4.0,6.2,7.0,6.0,124.26,149.03,118.48,74.57
MNG-2023-0012,mango,Hoedspruit_B,2024-2025,3,B3,14,2,2025-02-21,TM_02,344.79,,4.0,6.25,7.0,5.0,101.97,144.33,123.97,82.56
MNG-2023-0013,mango,Hoedspruit_B,2024-2025,1,B4,8,15,2025-01-19,JN_01,357.1,15.03,6.0,7.55,7.0,4.0,,155.78,116.32,79.24
MNG-2023-0013,mango,Hoedspruit_B,2024-2025,2,B2,2,5,2025-01-23,TM_01,330.88,16.3,7.0,6.79,7.0,5.0,91.57,136.65,128.38,85.09
MNG-2023-0013,mango,Hoedspruit_B,2024-2025,3,B4,18,29,2025-01-28,JN_01,354.75,15.49,6.0,6.35,5.0,5.0,100.5,148.77,115.71,90.8
MNG-2023-0014,mango,Hoedspruit_B,2024-2025,1,B3,10,26,2025-03-04,TM_02,305.51,13.6,4.0,2.36,7.0,4.0,64.68,97.54,79.01,94.0
MNG-2023-0014,mango,Hoedspruit_B,2024-2025,2,B1,17,25,2025-03-15,TM_01,,14.6,3.0,2.38,5.0,5.0,79.3,106.84,79.88,94.45
MNG-2023-0014,mango,Hoedspruit_B,2024-2025,3,B2,5,13,2025-02-17,TM_01,,13.39,4.0,2.06,5.0,5.0,64.85,94.29,96.56,92.81
MNG-2023-0015,mango,Hoedspruit_B,2024-2025,1,B1,16,1,2025-02-20,TM_01,328.27,15.81,4.0,5.54,5.0,5.0,115.18,157.61,93.57,73.25
MNG-2023-0015,mango,Hoedspruit_B,2024-2025,2,B1,10,11,2025-02-25,TM_03,338.63,18.24,5.0,8.43,7.0,4.0,122.49,163.29,97.5,66.45
MNG-2023-0015,mango,Hoedspruit_B,2024-2025,3,B2,1,1,2025-01-16,TM_03,289.34,16.9,2.0,5.37,4.0,7.0,143.09,,108.49,81.55
MNG-2023-0016,mango,Hoedspruit_B,2024-2025,2,B2,6,21,2025-01-30,TM_02,325.2,16.86,5.0,2.87,7.0,,108.53,145.72,137.01,87.13
MNG-2023-0016,mango,Hoedspruit_B,2024-2025,3,B4,10,14,2025-03-01,TM_01,355.93,17.75,4.0,5.05,8.0,6.0,111.17,139.81,124.39,80.19
MNG-2023-0017,mango,Hoedspruit_B,2024-2025,1,B4,9,27,2025-02-05,TM_02,405.78,13.63,4.0,4.73,6.0,6.0,48.67,130.09,85.75,64.01
MNG-2023-0017,mango,Hoedspruit_B,2024-2025,2,B2,13,5,2025-02-28,TM_01,38.85,14.76,7.0,5.63,8.0,5.0,66.83,122.34,84.13,60.08
MNG-2023-0017,mango,Hoedspruit_B,2024-2025,3,B3,12,17,2025-02-17,JN_01,373.92,14.16,5.0,5.04,6.0,5.0,47.25,114.85,89.97,61.23
MNG-2023-0018,mango,Hoedspruit_B,2024-2025,1,B3,8,24,2025-02-09,TM_01,396.67,18.94,6.0,-0.18,5.0,5.0,110.74,,113.05,90.07
MNG-2023-0018,mango,Hoedspruit_B,2024-2025,2,B3,1,7,2025-02-26,JN_01,357.57,18.45,6.0,1.01,4.0,5.0,134.31,125.02,91.04,
MNG-2023-0018,mango,Hoedspruit_B,2024-2025,3,B1,9,12,2025-02-11,TM_01,359.1,18.0,6.0,0.32,5.0,5.0,119.21,118.7,95.3,97.68
MNG-2023-0019,mango,Hoedspruit_B,2024-2025,1,B2,17,4,2025-02-01,TM_02,,18.78,6.0,4.93,5.0,4.0,108.89,120.86,104.53,92.91
MNG-2023-0019,mango,Hoedspruit_B,2024-2025,2,B1,2,20,2025-02-17,TM_01,379.29,16.25,5.0,4.37,5.0,4.0,98.4,119.56,124.07,73.67
MNG-2023-0019,mango,Hoedspruit_B,2024-2025,3,B1,1,24,2025-03-04,TM_02,348.02,16.18,5.0,5.3,4.0,6.0,105.83,112.47,106.64,82.9
MNG-2023-0020,mango,Hoedspruit_B,2024-2025,1,B1,7,22,2025-02-25,TM_02,330.08,14.8,4.0,3.98,,5.0,80.22,102.19,118.41,72.77
MNG-2023-0020,mango,Hoedspruit_B,2024-2025,2,B4,14,13,2025-02-23,TM_01,330.72,16.07,4.0,3.79,5.0,6.0,70.74,125.59,123.34,62.05
MNG-2023-0020,mango,Hoedspruit_B,2024-2025,3,B3,9,1,2025-02-03,TM_01,373.46,14.96,4.0,3.54,4.0,5.0,86.39,,120.75,72.25
MNG-2018-0001,mango,Tzaneen_C,2024-2025,1,B2,11,20,2025-01-20,JN_01,401.78,15.8,7.0,7.01,3.0,4.0,80.25,135.13,107.62,69.14
MNG-2018-0001,mango,Tzaneen_C,2024-2025,2,B2,5,7,2025-02-01,JN_01,390.91,15.58,6.0,5.79,2.0,5.0,107.09,138.71,115.04,78.06
MNG-2018-0001,mango,Tzaneen_C,2024-2025,3,B3,19,8,2025-03-08,TM_01,,15.14,8.0,5.55,1.0,4.0,104.27,134.11,119.85,74.86
MNG-2018-0002,mango,Tzaneen_C,2024-2025,2,B3,11,8,2025-03-13,TM_02,390.76,19.37,5.0,5.6,8.0,3.0,108.5,138.01,125.35,76.28
MNG-2018-0002,mango,Tzaneen_C,2024-2025,3,B4,12,13,2025-03-13,TM_02,386.46,18.12,7.0,6.0,4.0,5.0,98.56,126.87,134.27,79.37
MNG-2018-0003,mango,Tzaneen_C,2024-2025,1,B3,12,25,2025-01-25,TM_01,333.7,15.59,8.0,4.11,5.0,5.0,99.63,133.68,101.83,74.68
MNG-2018-0003,mango,Tzaneen_C,2024-2025,2,B1,11,28,2025-01-22,TM_03,330.58,15.25,6.0,4.75,5.0,6.0,115.65,139.64,120.3,83.03
MNG-2018-0003,mango,Tzaneen_C,2024-2025,3,B1,15,7,2025-02-27,TM_03,336.07,15.7,7.0,4.45,5.0,5.0,108.73,135.72,114.0,81.41
MNG-2018-0004,mango,Tzaneen_C,2024-2025,1,B2,9,8,2025-02-27,TM_03,418.9,14.54,5.0,3.08,5.0,,100.7,142.3,83.21,87.88
MNG-2018-0004,mango,Tzaneen_C,2024-2025,2,B4,16,18,2025-01-23,TM_03,430.97,15.77,5.0,3.88,6.0,5.0,101.53,130.86,109.09,84.49
MNG-2018-0004,mango,Tzaneen_C,2024-2025,3,B2,16,3,2025-01-16,TM_01,450.19,16.19,4.0,3.48,7.0,7.0,101.46,124.46,86.12,87.65
MNG-2018-0005,mango,Tzaneen_C,2024-2025,1,B2,2,11,2025-02-04,JN_01,380.83,17.03,5.0,5.75,4.0,7.0,113.77,151.88,117.86,83.37
MNG-2018-0005,mango,Tzaneen_C,2024-2025,2,B1,10,8,2025-01-17,TM_03,422.15,19.97,4.0,4.85,5.0,5.0,110.87,134.23,122.63,83.89
MNG-2018-0005,mango,Tzaneen_C,2024-2025,3,B1,9,15,2025-01-17,JN_01,373.4,17.48,4.0,5.62,6.0,5.0,109.68,147.72,129.29,80.56
MNG-2018-0006,mango,Tzaneen_C,2024-2025,1,B3,6,8,2025-02-06,TM_03,376.28,18.61,3.0,3.51,4.0,5.0,111.18,,93.5,79.39
MNG-2018-0006,mango,Tzaneen_C,2024-2025,2,B2,7,4,2025-02-25,JN_01,363.61,18.84,4.0,3.85,5.0,6.0,110.98,163.28,102.64,93.14
MNG-2018-0006,mango,Tzaneen_C,2024-2025,3,B4,4,25,2025-02-20,TM_02,340.01,15.62,5.0,4.34,5.0,7.0,119.79,155.31,92.7,90.12
MNG-2018-0007,mango,Tzaneen_C,2024-2025,1,B2,5,9,2025-02-11,TM_01,273.22,16.88,5.0,6.87,6.0,6.0,81.43,140.31,136.94,77.39
MNG-2018-0007,mango,Tzaneen_C,2024-2025,2,B1,10,22,2025-02-20,JN_01,269.91,15.35,7.0,6.13,6.0,4.0,84.95,130.02,112.86,66.96
MNG-2018-0007,mango,Tzaneen_C,2024-2025,3,B4,11,8,2025-01-26,TM_01,249.29,15.7,5.0,5.52,6.0,6.0,92.2,128.7,118.66,78.75
MNG-2018-0008,mango,Tzaneen_C,2024-2025,1,B4,8,14,2025-01-26,TM_01,336.59,11.87,4.0,4.4,5.0,6.0,90.45,153.79,119.38,75.08
MNG-2018-0008,mango,Tzaneen_C,2024-2025,2,B3,10,3,2025-01-16,TM_02,310.88,14.27,4.0,6.56,5.0,8.0,84.39,142.05,120.0,77.53
MNG-2018-0008,mango,Tzaneen_C,2024-2025,3,B4,1,29,2025-02-03,TM_02,340.5,14.83,4.0,7.06,7.0,6.0,82.16,133.36,128.37,89.91
MNG-2018-0009,mango,Tzaneen_C,2024-2025,1,B3,15,22,2025-02-16,JN_01,369.74,14.1,5.0,3.74,3.0,5.0,95.86,143.47,113.01,79.38
MNG-2018-0009,mango,Tzaneen_C,2024-2025,2,B3,4,19,2025-03-12,JN_01,378.2,15.85,5.0,2.92,4.0,6.0,98.86,135.62,125.91,80.92
MNG-2018-0009,mango,Tzaneen_C,2024-2025,3,B3,10,11,2025-01-25,TM_03,377.8,15.68,4.0,2.27,2.0,6.0,77.44,141.22,125.47,77.8
MNG-2018-0010,mango,Tzaneen_C,2024-2025,1,B4,2,14,2025-02-21,JN_01,409.9,16.14,5.0,6.18,3.0,4.0,79.89,123.84,120.56,58.32
MNG-2018-0010,mango,Tzaneen_C,2024-2025,2,B2,15,28,2025-02-10,TM_01,370.78,16.86,3.0,4.85,2.0,4.0,72.21,134.67,113.68,65.25
MNG-2018-0010,mango,Tzaneen_C,2024-2025,3,B1,15,24,2025-03-10,TM_01,452.97,17.03,4.0,4.0,2.0,4.0,66.07,135.23,114.93,63.07
MNG-2018-0011,mango,Tzaneen_C,2024-2025,1,B3,1,6,2025-01-26,TM_03,310.81,18.94,5.0,4.53,3.0,4.0,80.57,131.91,127.06,57.74
MNG-2018-0011,mango,Tzaneen_C,2024-2025,2,B2,11,17,2025-02-07,JN_01,322.45,20.25,4.0,5.01,4.0,5.0,,144.44,131.68,62.96
MNG-2018-0012,mango,Tzaneen_C,2024-2025,1,B2,9,9,2025-02-19,TM_01,359.81,16.43,6.0,2.35,4.0,5.0,99.06,143.91,136.45,74.91
MNG-2018-0012,mango,Tzaneen_C,2024-2025,2,B4,17,8,2025-03-11,TM_01,421.55,17.42,5.0,3.15,4.0,5.0,115.25,132.13,135.29,66.5
MNG-2018-0012,mango,Tzaneen_C,2024-2025,3,B2,6,13,2025-03-06,TM_03,369.64,16.63,6.0,1.61,7.0,,101.19,146.23,135.66,77.72
MNG-2018-0013,mango,Tzaneen_C,2024-2025,1,B2,7,26,2025-01-25,TM_02,323.63,18.55,7.0,6.37,6.0,4.0,127.39,115.26,100.19,63.98
MNG-2018-0013,mango,Tzaneen_C,2024-2025,2,B1,7,12,2025-01-18,TM_03,293.12,17.47,6.0,5.92,6.0,6.0,111.44,133.88,94.02,66.98
MNG-2018-0013,mango,Tzaneen_C,2024-2025,3,B4,3,2,2025-02-19,TM_01,280.66,15.74,6.0,7.16,6.0,6.0,119.66,142.2,98.59,67.71
MNG-2018-0014,mango,Tzaneen_C,2024-2025,1,B4,3,26,2025-01-25,TM_03,311.42,14.86,6.0,3.53,4.0,6.0,75.79,147.61,138.47,102.05
MNG-2018-0014,mango,Tzaneen_C,2024-2025,2,B3,4,5,2025-03-08,TM_03,311.42,14.05,5.0,5.0,3.0,4.0,107.13,154.98,138.87,115.7
MNG-2018-0014,mango,Tzaneen_C,2024-2025,3,B1,14,27,2025-02-18,TM_02,338.84,14.65,7.0,4.28,4.0,4.0,120.88,152.84,137.44,111.52
MNG-2018-0015,mango,Tzaneen_C,2024-2025,1,B1,4,14,2025-03-01,TM_03,422.89,14.97,2.0,4.39,5.0,6.0,94.89,142.08,127.02,80.14
MNG-2018-0015,mango,Tzaneen_C,2024-2025,2,B4,19,17,2025-02-19,JN_01,369.8,14.48,3.0,5.68,2.0,5.0,89.31,146.96,125.34,72.51
MNG-2018-0015,mango,Tzaneen_C,2024-2025,3,B3,14,23,2025-03-02,TM_02,327.72,14.95,4.0,3.95,3.0,5.0,83.9,140.44,117.21,90.44
MNG-2018-0016,mango,Tzaneen_C,2024-2025,1,B1,14,5,2025-01-28,TM_01,321.92,14.39,3.0,4.49,4.0,7.0,117.79,138.66,98.3,73.89
MNG-2018-0016,mango,Tzaneen_C,2024-2025,2,B1,18,5,2025-02-27,JN_01,349.85,15.87,4.0,4.68,5.0,8.0,96.65,154.85,95.4,78.0
MNG-2018-0016,mango,Tzaneen_C,2024-2025,3,B1,13,25,2025-02-02,TM_03,336.74,14.91,3.0,4.58,5.0,6.0,110.81,151.04,95.6,66.88
MNG-2018-0017,mango,Tzaneen_C,2024-2025,1,B1,15,27,2025-03-12,TM_01,356.53,15.67,8.0,2.48,7.0,6.0,110.18,157.78,105.12,84.67
MNG-2018-0017,mango,Tzaneen_C,2024-2025,2,B3,18,29,2025-02-02,TM_02,266.06,15.1,7.0,3.77,6.0,5.0,109.35,146.08,125.28,75.36
MNG-2018-0017,mango,Tzaneen_C,2024-2025,3,B3,2,24,2025-02-23,TM_03,346.72,15.38,8.0,3.59,7.0,4.0,123.97,127.21,121.4,74.81
MNG-2018-0018,mango,Tzaneen_C,2024-2025,1,B2,17,23,2025-01-20,TM_03,352.7,17.83,6.0,1.69,3.0,6.0,134.97,140.93,114.32,79.51
MNG-2018-0018,mango,Tzaneen_C,2024-2025,2,B1,1,3,2025-02-21,TM_01,367.7,19.15,4.0,3.32,2.0,6.0,141.4,161.39,109.77,78.71
MNG-2018-0018,mango,Tzaneen_C,2024-2025,3,B2,7,7,2025-03-12,JN_01,352.55,19.21,4.0,3.44,3.0,4.0,152.87,149.69,102.15,86.76
MNG-2018-0019,mango,Tzaneen_C,2024-2025,1,B2,11,10,2025-01-15,TM_03,370.89,16.41,5.0,5.17,6.0,8.0,95.55,122.62,85.42,107.46
MNG-2018-0019,mango,Tzaneen_C,2024-2025,2,B3,13,7,2025-02-24,TM_03,373.72,18.13,4.0,6.16,4.0,7.0,75.38,115.42,96.36,100.57
MNG-2018-0019,mango,Tzaneen_C,2024-2025,3,B1,17,16,2025-01-16,TM_03,408.4,19.18,,5.85,6.0,7.0,103.04,112.43,92.22,93.93
MNG-2018-0020,mango,Tzaneen_C,2024-2025,1,B4,8,8,2025-03-03,TM_02,404.95,16.15,5.0,6.46,4.0,5.0,97.56,153.87,100.58,83.71
MNG-2018-0020,mango,Tzaneen_C,2024-2025,2,B1,16,22,2025-03-14,TM_02,420.29,16.88,5.0,6.3,2.0,6.0,124.93,115.78,108.22,93.47
MNG-2018-0020,mango,Tzaneen_C,2024-2025,3,B3,15,18,2025-02-07,TM_02,461.21,14.81,5.0,7.51,3.0,5.0,130.34,130.06,107.12,80.09
MNG-2018-0021,mango,Tzaneen_C,2024-2025,1,B1,9,5,2025-03-07,TM_01,330.02,18.61,6.0,6.22,3.0,5.0,77.82,122.97,116.14,73.66
MNG-2018-0021,mango,Tzaneen_C,2024-2025,2,B2,12,14,2025-02-11,JN_01,364.16,20.77,6.0,4.96,2.0,4.0,82.71,131.61,98.87,77.45
MNG-2018-0021,mango,Tzaneen_C,2024-2025,3,B2,12,13,2025-01-24,TM_03,351.55,19.49,5.0,4.03,2.0,6.0,98.54,,100.47,75.83
MNG-2018-0022,mango,Tzaneen_C,2024-2025,1,B2,5,18,2025-02-01,TM_01,401.99,13.71,5.0,3.78,5.0,8.0,116.22,165.68,104.82,76.15
MNG-2018-0022,mango,Tzaneen_C,2024-2025,2,B3,1,20,2025-02-17,TM_01,442.03,14.7,5.0,4.24,6.0,7.0,-104.34,159.33,126.22,65.89
MNG-2018-0023,mango,Tzaneen_C,2024-2025,1,B1,7,4,2025-02-13,JN_01,316.7,17.52,6.0,2.49,5.0,5.0,144.63,162.3,111.67,71.65
MNG-2018-0023,mango,Tzaneen_C,2024-2025,2,B4,15,15,2025-03-09,TM_03,372.68,17.96,6.0,2.89,,5.0,143.15,154.59,101.85,82.0
MNG-2018-0023,mango,Tzaneen_C,2024-2025,3,B2,5,25,2025-03-11,TM_02,369.43,17.21,5.0,2.79,5.0,6.0,132.15,165.97,100.29,85.08
MNG-2018-0024,mango,Tzaneen_C,2024-2025,1,B4,8,29,2025-03-13,JN_01,283.25,15.62,6.0,6.54,4.0,5.0,80.85,118.06,98.71,72.81
MNG-2018-0024,mango,Tzaneen_C,2024-2025,2,B2,10,2,2025-01-16,TM_03,301.71,14.77,6.0,5.74,4.0,6.0,51.59,147.78,95.96,70.44
MNG-2018-0024,mango,Tzaneen_C,2024-2025,3,B2,19,12,2025-02-11,TM_01,287.27,14.99,6.0,5.91,4.0,5.0,34.23,148.0,85.25,69.65
MNG-2018-0025,mango,Tzaneen_C,2024-2025,1,B1,1,11,2025-03-14,JN_01,321.77,17.39,3.0,2.39,8.0,4.0,90.65,164.94,142.17,72.02
MNG-2018-0025,mango,Tzaneen_C,2024-2025,2,B4,14,17,2025-02-17,JN_01,373.62,17.19,3.0,3.21,8.0,4.0,71.88,161.09,166.47,64.06
MNG-2018-0025,mango,Tzaneen_C,2024-2025,3,B2,2,16,2025-01-15,TM_03,-326.87,15.72,5.0,3.28,8.0,4.0,70.35,164.0,155.36,75.46
MNG-2018-0026,mango,Tzaneen_C,2024-2025,1,B3,14,10,2025-02-24,TM_02,344.94,17.83,8.0,2.62,3.0,6.0,111.59,142.02,111.11,56.25
MNG-2018-0026,mango,Tzaneen_C,2024-2025,2,B2,13,4,2025-01-20,TM_01,353.98,16.05,6.0,2.95,4.0,5.0,112.31,134.61,119.01,69.46
MNG-2018-0026,mango,Tzaneen_C,2024-2025,3,B1,13,21,2025-02-20,TM_01,332.19,17.6,8.0,4.03,4.0,6.0,109.8,131.16,105.67,74.16
MNG-2019-0001,mango,Tzaneen_C,2024-2025,1,B3,15,2,2025-03-05,JN_01,350.37,14.89,6.0,4.87,5.0,8.0,88.0,143.19,120.94,73.69
