video_id,gloss,split,processed_path,gloss_id
personal_1753172470_aug0,cat,train,processed_sequences\train\personal_1753172470_aug0.npy,9
personal_1753172470_aug1,cat,train,processed_sequences\train\personal_1753172470_aug1.npy,9
personal_1753172470_aug2,cat,train,processed_sequences\train\personal_1753172470_aug2.npy,9
personal_1753172470_aug3,cat,train,processed_sequences\train\personal_1753172470_aug3.npy,9
personal_1753172470_aug4,cat,train,processed_sequences\train\personal_1753172470_aug4.npy,9
personal_1753087224,cat,train,processed_sequences\train\personal_1753087224.npy,9
personal_1753087224_aug0,cat,train,processed_sequences\train\personal_1753087224_aug0.npy,9
personal_1753087224_aug1,cat,train,processed_sequences\train\personal_1753087224_aug1.npy,9
personal_1753087224_aug2,cat,train,processed_sequences\train\personal_1753087224_aug2.npy,9
personal_1753087224_aug3,cat,train,processed_sequences\train\personal_1753087224_aug3.npy,9
personal_1753087224_aug4,cat,train,processed_sequences\train\personal_1753087224_aug4.npy,9
personal_1753172505,cat,train,processed_sequences\train\personal_1753172505.npy,9
personal_1753172505_aug0,cat,train,processed_sequences\train\personal_1753172505_aug0.npy,9
personal_1753172505_aug1,cat,train,processed_sequences\train\personal_1753172505_aug1.npy,9
personal_1753172505_aug2,cat,train,processed_sequences\train\personal_1753172505_aug2.npy,9
personal_1753172505_aug3,cat,train,processed_sequences\train\personal_1753172505_aug3.npy,9
personal_1753172505_aug4,cat,train,processed_sequences\train\personal_1753172505_aug4.npy,9
personal_1753367463,cat,train,processed_sequences\train\personal_1753367463.npy,9
personal_1753367463_aug0,cat,train,processed_sequences\train\personal_1753367463_aug0.npy,9
personal_1753367463_aug1,cat,train,processed_sequences\train\personal_1753367463_aug1.npy,9
personal_1753367463_aug2,cat,train,processed_sequences\train\personal_1753367463_aug2.npy,9
personal_1753367463_aug3,cat,train,processed_sequences\train\personal_1753367463_aug3.npy,9
personal_1753367463_aug4,cat,train,processed_sequences\train\personal_1753367463_aug4.npy,9
personal_1753263060,cat,train,processed_sequences\train\personal_1753263060.npy,9
personal_1753263060_aug0,cat,train,processed_sequences\train\personal_1753263060_aug0.npy,9
personal_1753263060_aug1,cat,train,processed_sequences\train\personal_1753263060_aug1.npy,9
personal_1753263060_aug2,cat,train,processed_sequences\train\personal_1753263060_aug2.npy,9
personal_1753263060_aug3,cat,train,processed_sequences\train\personal_1753263060_aug3.npy,9
personal_1753263060_aug4,cat,train,processed_sequences\train\personal_1753263060_aug4.npy,9
personal_1753367446,cat,train,processed_sequences\train\personal_1753367446.npy,9
personal_1753367446_aug0,cat,train,processed_sequences\train\personal_1753367446_aug0.npy,9
personal_1753367446_aug1,cat,train,processed_sequences\train\personal_1753367446_aug1.npy,9
personal_1753367446_aug2,cat,train,processed_sequences\train\personal_1753367446_aug2.npy,9
personal_1753367446_aug3,cat,train,processed_sequences\train\personal_1753367446_aug3.npy,9
personal_1753367446_aug4,cat,train,processed_sequences\train\personal_1753367446_aug4.npy,9
personal_1753263303,cat,train,processed_sequences\train\personal_1753263303.npy,9
personal_1753263303_aug0,cat,train,processed_sequences\train\personal_1753263303_aug0.npy,9
personal_1753263303_aug1,cat,train,processed_sequences\train\personal_1753263303_aug1.npy,9
personal_1753263303_aug2,cat,train,processed_sequences\train\personal_1753263303_aug2.npy,9
personal_1753263303_aug3,cat,train,processed_sequences\train\personal_1753263303_aug3.npy,9
personal_1753263303_aug4,cat,train,processed_sequences\train\personal_1753263303_aug4.npy,9
personal_1753087081,cat,train,processed_sequences\train\personal_1753087081.npy,9
personal_1753087081_aug0,cat,train,processed_sequences\train\personal_1753087081_aug0.npy,9
personal_1753087081_aug1,cat,train,processed_sequences\train\personal_1753087081_aug1.npy,9
personal_1753087081_aug2,cat,train,processed_sequences\train\personal_1753087081_aug2.npy,9
personal_1753087081_aug3,cat,train,processed_sequences\train\personal_1753087081_aug3.npy,9
personal_1753087081_aug4,cat,train,processed_sequences\train\personal_1753087081_aug4.npy,9
personal_1753272688,cat,train,processed_sequences\train\personal_1753272688.npy,9
personal_1753272688_aug0,cat,train,processed_sequences\train\personal_1753272688_aug0.npy,9
personal_1753272688_aug1,cat,train,processed_sequences\train\personal_1753272688_aug1.npy,9
personal_1753272688_aug2,cat,train,processed_sequences\train\personal_1753272688_aug2.npy,9
personal_1753272688_aug3,cat,train,processed_sequences\train\personal_1753272688_aug3.npy,9
personal_1753272688_aug4,cat,train,processed_sequences\train\personal_1753272688_aug4.npy,9
personal_1753263092,cat,train,processed_sequences\train\personal_1753263092.npy,9
personal_1753263092_aug0,cat,train,processed_sequences\train\personal_1753263092_aug0.npy,9
personal_1753263092_aug1,cat,train,processed_sequences\train\personal_1753263092_aug1.npy,9
personal_1753263092_aug2,cat,train,processed_sequences\train\personal_1753263092_aug2.npy,9
personal_1753263092_aug3,cat,train,processed_sequences\train\personal_1753263092_aug3.npy,9
personal_1753263092_aug4,cat,train,processed_sequences\train\personal_1753263092_aug4.npy,9
personal_1753172486,cat,train,processed_sequences\train\personal_1753172486.npy,9
personal_1753172486_aug0,cat,train,processed_sequences\train\personal_1753172486_aug0.npy,9
personal_1753172486_aug1,cat,train,processed_sequences\train\personal_1753172486_aug1.npy,9
personal_1753172486_aug2,cat,train,processed_sequences\train\personal_1753172486_aug2.npy,9
personal_1753172486_aug3,cat,train,processed_sequences\train\personal_1753172486_aug3.npy,9
personal_1753172486_aug4,cat,train,processed_sequences\train\personal_1753172486_aug4.npy,9
personal_1753087233,cat,train,processed_sequences\train\personal_1753087233.npy,9
personal_1753087233_aug0,cat,train,processed_sequences\train\personal_1753087233_aug0.npy,9
personal_1753087233_aug1,cat,train,processed_sequences\train\personal_1753087233_aug1.npy,9
personal_1753087233_aug2,cat,train,processed_sequences\train\personal_1753087233_aug2.npy,9
personal_1753087233_aug3,cat,train,processed_sequences\train\personal_1753087233_aug3.npy,9
personal_1753087233_aug4,cat,train,processed_sequences\train\personal_1753087233_aug4.npy,9
personal_1753263109,cat,train,processed_sequences\train\personal_1753263109.npy,9
personal_1753263109_aug0,cat,train,processed_sequences\train\personal_1753263109_aug0.npy,9
personal_1753263109_aug1,cat,train,processed_sequences\train\personal_1753263109_aug1.npy,9
personal_1753263109_aug2,cat,train,processed_sequences\train\personal_1753263109_aug2.npy,9
personal_1753263109_aug3,cat,train,processed_sequences\train\personal_1753263109_aug3.npy,9
personal_1753263109_aug4,cat,train,processed_sequences\train\personal_1753263109_aug4.npy,9
personal_1753172408,cat,train,processed_sequences\train\personal_1753172408.npy,9
personal_1753172408_aug0,cat,train,processed_sequences\train\personal_1753172408_aug0.npy,9
personal_1753172408_aug1,cat,train,processed_sequences\train\personal_1753172408_aug1.npy,9
personal_1753172408_aug2,cat,train,processed_sequences\train\personal_1753172408_aug2.npy,9
personal_1753172408_aug3,cat,train,processed_sequences\train\personal_1753172408_aug3.npy,9
personal_1753172408_aug4,cat,train,processed_sequences\train\personal_1753172408_aug4.npy,9
personal_1753087072,cat,train,processed_sequences\train\personal_1753087072.npy,9
personal_1753087072_aug0,cat,train,processed_sequences\train\personal_1753087072_aug0.npy,9
personal_1753087072_aug1,cat,train,processed_sequences\train\personal_1753087072_aug1.npy,9
personal_1753087072_aug2,cat,train,processed_sequences\train\personal_1753087072_aug2.npy,9
personal_1753087072_aug3,cat,train,processed_sequences\train\personal_1753087072_aug3.npy,9
personal_1753087072_aug4,cat,train,processed_sequences\train\personal_1753087072_aug4.npy,9
personal_1753172479,cat,train,processed_sequences\train\personal_1753172479.npy,9
personal_1753172479_aug0,cat,train,processed_sequences\train\personal_1753172479_aug0.npy,9
personal_1753172479_aug1,cat,train,processed_sequences\train\personal_1753172479_aug1.npy,9
personal_1753172479_aug2,cat,train,processed_sequences\train\personal_1753172479_aug2.npy,9
personal_1753172479_aug3,cat,train,processed_sequences\train\personal_1753172479_aug3.npy,9
personal_1753172479_aug4,cat,train,processed_sequences\train\personal_1753172479_aug4.npy,9
personal_1753263146,cat,train,processed_sequences\train\personal_1753263146.npy,9
personal_1753263146_aug0,cat,train,processed_sequences\train\personal_1753263146_aug0.npy,9
personal_1753263146_aug1,cat,train,processed_sequences\train\personal_1753263146_aug1.npy,9
personal_1753263146_aug2,cat,train,processed_sequences\train\personal_1753263146_aug2.npy,9
personal_1753263146_aug3,cat,train,processed_sequences\train\personal_1753263146_aug3.npy,9
personal_1753263146_aug4,cat,train,processed_sequences\train\personal_1753263146_aug4.npy,9
personal_1753172326,cat,train,processed_sequences\train\personal_1753172326.npy,9
personal_1753172326_aug0,cat,train,processed_sequences\train\personal_1753172326_aug0.npy,9
personal_1753172326_aug1,cat,train,processed_sequences\train\personal_1753172326_aug1.npy,9
personal_1753172326_aug2,cat,train,processed_sequences\train\personal_1753172326_aug2.npy,9
personal_1753172326_aug3,cat,train,processed_sequences\train\personal_1753172326_aug3.npy,9
personal_1753172326_aug4,cat,train,processed_sequences\train\personal_1753172326_aug4.npy,9
personal_1753087302,cat,train,processed_sequences\train\personal_1753087302.npy,9
personal_1753087302_aug0,cat,train,processed_sequences\train\personal_1753087302_aug0.npy,9
personal_1753087302_aug1,cat,train,processed_sequences\train\personal_1753087302_aug1.npy,9
personal_1753087302_aug2,cat,train,processed_sequences\train\personal_1753087302_aug2.npy,9
personal_1753087302_aug3,cat,train,processed_sequences\train\personal_1753087302_aug3.npy,9
personal_1753087302_aug4,cat,train,processed_sequences\train\personal_1753087302_aug4.npy,9
personal_1753263137,cat,train,processed_sequences\train\personal_1753263137.npy,9
personal_1753263137_aug0,cat,train,processed_sequences\train\personal_1753263137_aug0.npy,9
personal_1753263137_aug1,cat,train,processed_sequences\train\personal_1753263137_aug1.npy,9
personal_1753263137_aug2,cat,train,processed_sequences\train\personal_1753263137_aug2.npy,9
personal_1753263137_aug3,cat,train,processed_sequences\train\personal_1753263137_aug3.npy,9
personal_1753263137_aug4,cat,train,processed_sequences\train\personal_1753263137_aug4.npy,9
personal_1753272637,cat,train,processed_sequences\train\personal_1753272637.npy,9
personal_1753272637_aug0,cat,train,processed_sequences\train\personal_1753272637_aug0.npy,9
personal_1753272637_aug1,cat,train,processed_sequences\train\personal_1753272637_aug1.npy,9
personal_1753272637_aug2,cat,train,processed_sequences\train\personal_1753272637_aug2.npy,9
personal_1753272637_aug3,cat,train,processed_sequences\train\personal_1753272637_aug3.npy,9
personal_1753272637_aug4,cat,train,processed_sequences\train\personal_1753272637_aug4.npy,9
personal_1753272583,cat,train,processed_sequences\train\personal_1753272583.npy,9
personal_1753272583_aug0,cat,train,processed_sequences\train\personal_1753272583_aug0.npy,9
personal_1753272583_aug1,cat,train,processed_sequences\train\personal_1753272583_aug1.npy,9
personal_1753272583_aug2,cat,train,processed_sequences\train\personal_1753272583_aug2.npy,9
personal_1753272583_aug3,cat,train,processed_sequences\train\personal_1753272583_aug3.npy,9
personal_1753272583_aug4,cat,train,processed_sequences\train\personal_1753272583_aug4.npy,9
personal_1753272775,cat,train,processed_sequences\train\personal_1753272775.npy,9
personal_1753272775_aug0,cat,train,processed_sequences\train\personal_1753272775_aug0.npy,9
personal_1753272775_aug1,cat,train,processed_sequences\train\personal_1753272775_aug1.npy,9
personal_1753272775_aug2,cat,train,processed_sequences\train\personal_1753272775_aug2.npy,9
personal_1753272775_aug3,cat,train,processed_sequences\train\personal_1753272775_aug3.npy,9
personal_1753272775_aug4,cat,train,processed_sequences\train\personal_1753272775_aug4.npy,9
personal_1753263183,cat,train,processed_sequences\train\personal_1753263183.npy,9
personal_1753263183_aug0,cat,train,processed_sequences\train\personal_1753263183_aug0.npy,9
personal_1753263183_aug1,cat,train,processed_sequences\train\personal_1753263183_aug1.npy,9
personal_1753263183_aug2,cat,train,processed_sequences\train\personal_1753263183_aug2.npy,9
personal_1753263183_aug3,cat,train,processed_sequences\train\personal_1753263183_aug3.npy,9
personal_1753263183_aug4,cat,train,processed_sequences\train\personal_1753263183_aug4.npy,9
personal_1753272751,cat,train,processed_sequences\train\personal_1753272751.npy,9
personal_1753272751_aug0,cat,train,processed_sequences\train\personal_1753272751_aug0.npy,9
personal_1753272751_aug1,cat,train,processed_sequences\train\personal_1753272751_aug1.npy,9
personal_1753272751_aug2,cat,train,processed_sequences\train\personal_1753272751_aug2.npy,9
personal_1753272751_aug3,cat,train,processed_sequences\train\personal_1753272751_aug3.npy,9
personal_1753272751_aug4,cat,train,processed_sequences\train\personal_1753272751_aug4.npy,9
personal_1753272722,cat,train,processed_sequences\train\personal_1753272722.npy,9
personal_1753272722_aug0,cat,train,processed_sequences\train\personal_1753272722_aug0.npy,9
personal_1753272722_aug1,cat,train,processed_sequences\train\personal_1753272722_aug1.npy,9
